school	student	normexam	cons	standlrt	girl	schgend	avslrt	schav	vrband
56.00	34.00	-1.34	1.00	-1.20	1.00	mixedsch	-0.09	mid	vb3
56.00	35.00	1.44	1.00	1.20	1.00	mixedsch	-0.09	mid	vb1
56.00	36.00	-1.34	1.00	-0.62	0.00	mixedsch	-0.09	mid	vb3
56.00	37.00	0.90	1.00	1.78	0.00	mixedsch	-0.09	mid	vb2
56.00	38.00	0.40	1.00	-0.37	0.00	mixedsch	-0.09	mid	vb2
57.00	1.00	1.04	1.00	0.37	0.00	boysch	-0.06	mid	vb1
57.00	2.00	0.54	1.00	-0.12	0.00	boysch	-0.06	mid	vb1
57.00	3.00	-0.49	1.00	0.62	0.00	boysch	-0.06	mid	vb1
57.00	4.00	-2.11	1.00	-0.95	0.00	boysch	-0.06	mid	vb3
57.00	5.00	-0.20	1.00	-0.46	0.00	boysch	-0.06	mid	vb2
57.00	6.00	1.81	1.00	1.45	0.00	boysch	-0.06	mid	vb1
57.00	7.00	0.40	1.00	-0.21	0.00	boysch	-0.06	mid	vb2
57.00	8.00	0.07	1.00	-1.53	0.00	boysch	-0.06	mid	vb2
57.00	9.00	0.90	1.00	1.78	0.00	boysch	-0.06	mid	vb1
57.00	10.00	0.90	1.00	0.54	0.00	boysch	-0.06	mid	vb1
57.00	11.00	1.31	1.00	2.11	0.00	boysch	-0.06	mid	vb1
57.00	12.00	1.04	1.00	-0.12	0.00	boysch	-0.06	mid	vb2
57.00	13.00	0.07	1.00	0.37	0.00	boysch	-0.06	mid	vb1
57.00	14.00	-0.27	1.00	-0.87	0.00	boysch	-0.06	mid	vb2
57.00	15.00	-0.49	1.00	-1.28	0.00	boysch	-0.06	mid	vb2
57.00	16.00	-0.49	1.00	0.04	0.00	boysch	-0.06	mid	vb2
57.00	17.00	-0.85	1.00	0.37	0.00	boysch	-0.06	mid	vb2
57.00	18.00	-0.42	1.00	1.11	0.00	boysch	-0.06	mid	vb1
57.00	19.00	-1.22	1.00	0.04	0.00	boysch	-0.06	mid	vb2
57.00	20.00	0.00	1.00	0.45	0.00	boysch	-0.06	mid	vb2
57.00	21.00	0.33	1.00	-0.54	0.00	boysch	-0.06	mid	vb2
57.00	22.00	-0.85	1.00	-1.36	0.00	boysch	-0.06	mid	vb2
57.00	23.00	-1.34	1.00	-1.78	0.00	boysch	-0.06	mid	vb3
57.00	24.00	-0.20	1.00	0.12	0.00	boysch	-0.06	mid	vb2
57.00	25.00	-1.22	1.00	-0.70	0.00	boysch	-0.06	mid	vb2
57.00	26.00	-1.72	1.00	-1.86	0.00	boysch	-0.06	mid	vb3
57.00	27.00	0.26	1.00	0.04	0.00	boysch	-0.06	mid	vb2
57.00	28.00	0.54	1.00	0.37	0.00	boysch	-0.06	mid	vb1
57.00	29.00	-0.27	1.00	0.29	0.00	boysch	-0.06	mid	vb1
57.00	30.00	0.75	1.00	-0.62	0.00	boysch	-0.06	mid	vb1
57.00	31.00	0.82	1.00	0.12	0.00	boysch	-0.06	mid	vb1
57.00	32.00	-0.70	1.00	-0.95	0.00	boysch	-0.06	mid	vb2
57.00	33.00	-1.53	1.00	-1.03	0.00	boysch	-0.06	mid	vb3
57.00	34.00	1.04	1.00	-1.12	0.00	boysch	-0.06	mid	vb2
57.00	35.00	1.04	1.00	0.21	0.00	boysch	-0.06	mid	vb2
57.00	36.00	0.33	1.00	0.78	0.00	boysch	-0.06	mid	vb2
57.00	37.00	-0.34	1.00	-1.94	0.00	boysch	-0.06	mid	vb2
57.00	38.00	0.75	1.00	0.78	0.00	boysch	-0.06	mid	vb1
57.00	39.00	-1.96	1.00	-2.52	0.00	boysch	-0.06	mid	vb3
57.00	40.00	0.90	1.00	1.03	0.00	boysch	-0.06	mid	vb1
57.00	41.00	-0.13	1.00	-0.37	0.00	boysch	-0.06	mid	vb2
57.00	42.00	0.61	1.00	0.29	0.00	boysch	-0.06	mid	vb1
57.00	43.00	1.66	1.00	1.20	0.00	boysch	-0.06	mid	vb1
57.00	44.00	-0.78	1.00	-0.29	0.00	boysch	-0.06	mid	vb2
57.00	45.00	0.68	1.00	1.36	0.00	boysch	-0.06	mid	vb1
57.00	46.00	0.82	1.00	0.78	0.00	boysch	-0.06	mid	vb1
57.00	47.00	-0.70	1.00	-0.12	0.00	boysch	-0.06	mid	vb2
57.00	48.00	0.54	1.00	0.21	0.00	boysch	-0.06	mid	vb2
57.00	49.00	0.54	1.00	0.12	0.00	boysch	-0.06	mid	vb1
57.00	50.00	0.48	1.00	-1.36	0.00	boysch	-0.06	mid	vb2
57.00	51.00	-0.13	1.00	0.21	0.00	boysch	-0.06	mid	vb1
57.00	52.00	-2.11	1.00	-0.21	0.00	boysch	-0.06	mid	vb2
57.00	53.00	-1.34	1.00	-1.12	0.00	boysch	-0.06	mid	vb3
57.00	54.00	0.61	1.00	-0.12	0.00	boysch	-0.06	mid	vb1
57.00	55.00	-0.56	1.00	0.37	0.00	boysch	-0.06	mid	vb2
57.00	56.00	1.58	1.00	1.36	0.00	boysch	-0.06	mid	vb1
57.00	57.00	-1.03	1.00	-0.79	0.00	boysch	-0.06	mid	vb2
57.00	58.00	0.68	1.00	0.45	0.00	boysch	-0.06	mid	vb1
57.00	59.00	0.61	1.00	1.20	0.00	boysch	-0.06	mid	vb1
57.00	60.00	-1.34	1.00	0.12	0.00	boysch	-0.06	mid	vb2
57.00	61.00	0.68	1.00	0.70	0.00	boysch	-0.06	mid	vb2
57.00	62.00	-0.20	1.00	-0.62	0.00	boysch	-0.06	mid	vb2
57.00	63.00	0.68	1.00	-0.46	0.00	boysch	-0.06	mid	vb2
58.00	1.00	0.33	1.00	-0.12	1.00	girlsch	0.21	high	vb1
58.00	2.00	-1.22	1.00	1.20	1.00	girlsch	0.21	high	vb2
58.00	3.00	0.54	1.00	1.69	1.00	girlsch	0.21	high	vb1
58.00	4.00	0.61	1.00	0.45	1.00	girlsch	0.21	high	vb1
58.00	5.00	0.40	1.00	0.54	1.00	girlsch	0.21	high	vb2
58.00	6.00	1.51	1.00	2.27	1.00	girlsch	0.21	high	vb1
58.00	7.00	0.61	1.00	-0.12	1.00	girlsch	0.21	high	vb2
58.00	8.00	1.11	1.00	1.36	1.00	girlsch	0.21	high	vb1
58.00	9.00	-1.44	1.00	-0.79	1.00	girlsch	0.21	high	vb2
58.00	10.00	0.40	1.00	0.54	1.00	girlsch	0.21	high	vb2
58.00	11.00	-0.13	1.00	-0.62	1.00	girlsch	0.21	high	vb2
58.00	12.00	-0.27	1.00	-0.87	1.00	girlsch	0.21	high	vb2
58.00	13.00	1.44	1.00	-0.04	1.00	girlsch	0.21	high	vb1
58.00	14.00	0.82	1.00	1.03	1.00	girlsch	0.21	high	vb1
58.00	15.00	0.75	1.00	1.11	1.00	girlsch	0.21	high	vb2
58.00	16.00	0.90	1.00	0.70	1.00	girlsch	0.21	high	vb1
58.00	17.00	-1.44	1.00	-0.87	1.00	girlsch	0.21	high	vb3
58.00	18.00	0.33	1.00	-0.21	1.00	girlsch	0.21	high	vb1
58.00	19.00	-0.13	1.00	-0.12	1.00	girlsch	0.21	high	vb2
58.00	20.00	1.18	1.00	0.70	1.00	girlsch	0.21	high	vb1
58.00	21.00	0.40	1.00	1.69	1.00	girlsch	0.21	high	vb1
58.00	22.00	-0.13	1.00	-0.21	1.00	girlsch	0.21	high	vb2
58.00	23.00	0.19	1.00	0.54	1.00	girlsch	0.21	high	vb2
58.00	24.00	-0.49	1.00	-0.87	1.00	girlsch	0.21	high	vb3
58.00	25.00	-0.62	1.00	-1.03	1.00	girlsch	0.21	high	vb2
58.00	26.00	0.61	1.00	0.37	1.00	girlsch	0.21	high	vb2
58.00	27.00	0.33	1.00	0.37	1.00	girlsch	0.21	high	vb2
58.00	28.00	0.97	1.00	0.87	1.00	girlsch	0.21	high	vb1
58.00	29.00	0.48	1.00	-0.12	1.00	girlsch	0.21	high	vb2
58.00	30.00	0.13	1.00	-0.12	1.00	girlsch	0.21	high	vb2
58.00	31.00	1.24	1.00	-1.45	1.00	girlsch	0.21	high	vb2
58.00	32.00	-0.49	1.00	-0.12	1.00	girlsch	0.21	high	vb2
58.00	33.00	0.68	1.00	-0.62	1.00	girlsch	0.21	high	vb2
58.00	34.00	-0.27	1.00	0.62	1.00	girlsch	0.21	high	vb1
58.00	35.00	0.54	1.00	-0.62	1.00	girlsch	0.21	high	vb2
58.00	36.00	0.68	1.00	1.11	1.00	girlsch	0.21	high	vb1
58.00	37.00	-0.13	1.00	-0.46	1.00	girlsch	0.21	high	vb2
59.00	1.00	-1.22	1.00	-0.95	0.00	mixedsch	-0.55	low	vb2
59.00	2.00	0.61	1.00	0.29	0.00	mixedsch	-0.55	low	vb2
59.00	3.00	-0.85	1.00	-0.21	0.00	mixedsch	-0.55	low	vb2
59.00	4.00	-0.78	1.00	-2.27	1.00	mixedsch	-0.55	low	vb3
59.00	5.00	-2.29	1.00	-2.27	0.00	mixedsch	-0.55	low	vb3
59.00	6.00	-1.12	1.00	-0.04	0.00	mixedsch	-0.55	low	vb2
59.00	7.00	-0.78	1.00	-0.37	1.00	mixedsch	-0.55	low	vb2
59.00	8.00	-0.78	1.00	0.12	1.00	mixedsch	-0.55	low	vb2
59.00	9.00	-0.85	1.00	-0.87	1.00	mixedsch	-0.55	low	vb2
59.00	10.00	-0.34	1.00	-0.79	0.00	mixedsch	-0.55	low	vb3
59.00	11.00	-0.13	1.00	1.53	0.00	mixedsch	-0.55	low	vb1
59.00	12.00	-1.53	1.00	-0.79	1.00	mixedsch	-0.55	low	vb2
59.00	13.00	-0.49	1.00	0.62	1.00	mixedsch	-0.55	low	vb1
59.00	14.00	-0.94	1.00	-0.37	0.00	mixedsch	-0.55	low	vb3
59.00	15.00	-0.62	1.00	-0.70	1.00	mixedsch	-0.55	low	vb2
59.00	16.00	-1.44	1.00	-1.36	0.00	mixedsch	-0.55	low	vb3
59.00	17.00	-2.75	1.00	-0.21	0.00	mixedsch	-0.55	low	vb2
59.00	18.00	-1.22	1.00	-1.20	1.00	mixedsch	-0.55	low	vb3
59.00	19.00	-1.12	1.00	0.54	0.00	mixedsch	-0.55	low	vb2
59.00	20.00	-0.13	1.00	0.62	0.00	mixedsch	-0.55	low	vb1
59.00	21.00	-0.34	1.00	0.37	1.00	mixedsch	-0.55	low	vb2
59.00	22.00	-0.94	1.00	-0.79	0.00	mixedsch	-0.55	low	vb2
59.00	23.00	0.61	1.00	-0.54	0.00	mixedsch	-0.55	low	vb2
59.00	24.00	-1.72	1.00	-0.70	0.00	mixedsch	-0.55	low	vb2
59.00	25.00	-1.96	1.00	-0.37	0.00	mixedsch	-0.55	low	vb2
59.00	26.00	-0.85	1.00	0.12	1.00	mixedsch	-0.55	low	vb2
59.00	27.00	-2.11	1.00	-2.60	0.00	mixedsch	-0.55	low	vb3
59.00	28.00	-1.84	1.00	-0.95	0.00	mixedsch	-0.55	low	vb3
59.00	29.00	-1.22	1.00	-0.04	0.00	mixedsch	-0.55	low	vb2
59.00	30.00	-1.22	1.00	0.37	0.00	mixedsch	-0.55	low	vb2
59.00	31.00	-1.84	1.00	-1.12	0.00	mixedsch	-0.55	low	vb3
59.00	32.00	-0.85	1.00	-0.87	1.00	mixedsch	-0.55	low	vb2
59.00	33.00	-1.53	1.00	-0.04	0.00	mixedsch	-0.55	low	vb2
59.00	34.00	-1.96	1.00	-1.94	0.00	mixedsch	-0.55	low	vb3
59.00	35.00	-0.56	1.00	-1.20	0.00	mixedsch	-0.55	low	vb2
59.00	36.00	-1.44	1.00	-1.53	1.00	mixedsch	-0.55	low	vb3
59.00	37.00	-0.42	1.00	-1.36	1.00	mixedsch	-0.55	low	vb3
59.00	38.00	-2.11	1.00	-2.19	0.00	mixedsch	-0.55	low	vb3
59.00	39.00	-0.94	1.00	0.04	0.00	mixedsch	-0.55	low	vb2
59.00	40.00	-1.84	1.00	-0.21	0.00	mixedsch	-0.55	low	vb2
59.00	41.00	0.19	1.00	1.61	1.00	mixedsch	-0.55	low	vb1
59.00	42.00	0.40	1.00	-0.04	0.00	mixedsch	-0.55	low	vb3
59.00	43.00	-1.53	1.00	0.37	1.00	mixedsch	-0.55	low	vb2
59.00	44.00	-1.34	1.00	-1.20	0.00	mixedsch	-0.55	low	vb2
59.00	45.00	-0.94	1.00	-0.12	1.00	mixedsch	-0.55	low	vb1
59.00	46.00	-1.34	1.00	0.12	0.00	mixedsch	-0.55	low	vb2
59.00	47.00	-0.94	1.00	-2.11	1.00	mixedsch	-0.55	low	vb3
60.00	1.00	-0.06	1.00	-0.37	1.00	girlsch	-0.09	mid	vb2
60.00	2.00	-0.49	1.00	-1.12	1.00	girlsch	-0.09	mid	vb3
60.00	3.00	-0.70	1.00	-0.95	1.00	girlsch	-0.09	mid	vb2
60.00	4.00	0.26	1.00	-1.53	1.00	girlsch	-0.09	mid	vb2
60.00	5.00	1.24	1.00	1.36	1.00	girlsch	-0.09	mid	vb1
60.00	6.00	0.19	1.00	-0.29	1.00	girlsch	-0.09	mid	vb2
60.00	7.00	-0.13	1.00	-0.95	1.00	girlsch	-0.09	mid	vb2
60.00	8.00	1.04	1.00	0.29	1.00	girlsch	-0.09	mid	vb2
60.00	9.00	0.19	1.00	0.87	1.00	girlsch	-0.09	mid	vb1
60.00	10.00	2.20	1.00	0.95	1.00	girlsch	-0.09	mid	vb1
60.00	11.00	-0.13	1.00	-0.21	1.00	girlsch	-0.09	mid	vb2
60.00	12.00	0.90	1.00	0.62	1.00	girlsch	-0.09	mid	vb1
60.00	13.00	-0.94	1.00	-2.03	1.00	girlsch	-0.09	mid	vb3
60.00	14.00	2.53	1.00	2.27	1.00	girlsch	-0.09	mid	vb1
60.00	15.00	1.24	1.00	0.29	1.00	girlsch	-0.09	mid	vb2
60.00	16.00	-1.03	1.00	-0.62	1.00	girlsch	-0.09	mid	vb3
60.00	17.00	1.24	1.00	-0.46	1.00	girlsch	-0.09	mid	vb1
60.00	18.00	0.48	1.00	0.37	1.00	girlsch	-0.09	mid	vb1
60.00	19.00	-0.27	1.00	-0.21	1.00	girlsch	-0.09	mid	vb2
60.00	20.00	0.13	1.00	-0.54	1.00	girlsch	-0.09	mid	vb2
60.00	21.00	1.18	1.00	0.12	1.00	girlsch	-0.09	mid	vb1
60.00	22.00	0.48	1.00	0.45	1.00	girlsch	-0.09	mid	vb2
60.00	23.00	-1.84	1.00	0.62	1.00	girlsch	-0.09	mid	vb1
60.00	24.00	-0.78	1.00	-0.79	1.00	girlsch	-0.09	mid	vb2
60.00	25.00	-0.13	1.00	-1.61	1.00	girlsch	-0.09	mid	vb3
60.00	26.00	2.41	1.00	0.62	1.00	girlsch	-0.09	mid	vb2
60.00	27.00	0.82	1.00	0.70	1.00	girlsch	-0.09	mid	vb2
60.00	28.00	-1.03	1.00	-1.53	1.00	girlsch	-0.09	mid	vb2
60.00	29.00	-1.03	1.00	0.37	1.00	girlsch	-0.09	mid	vb1
60.00	30.00	-1.22	1.00	-0.21	1.00	girlsch	-0.09	mid	vb2
60.00	31.00	-0.70	1.00	-1.61	1.00	girlsch	-0.09	mid	vb3
60.00	32.00	0.00	1.00	-1.03	1.00	girlsch	-0.09	mid	vb2
60.00	33.00	0.75	1.00	0.62	1.00	girlsch	-0.09	mid	vb1
60.00	34.00	2.41	1.00	1.45	1.00	girlsch	-0.09	mid	vb1
60.00	35.00	0.26	1.00	0.12	1.00	girlsch	-0.09	mid	vb2
60.00	36.00	-1.03	1.00	-0.46	1.00	girlsch	-0.09	mid	vb3
60.00	37.00	1.11	1.00	1.61	1.00	girlsch	-0.09	mid	vb1
60.00	38.00	0.40	1.00	0.45	1.00	girlsch	-0.09	mid	vb2
60.00	39.00	1.11	1.00	0.12	1.00	girlsch	-0.09	mid	vb2
60.00	40.00	-1.22	1.00	-0.62	1.00	girlsch	-0.09	mid	vb2
60.00	41.00	0.68	1.00	0.04	1.00	girlsch	-0.09	mid	vb1
60.00	42.00	-0.20	1.00	0.12	1.00	girlsch	-0.09	mid	vb2
60.00	43.00	0.68	1.00	-0.87	1.00	girlsch	-0.09	mid	vb2
60.00	44.00	1.90	1.00	0.95	1.00	girlsch	-0.09	mid	vb1
60.00	45.00	0.82	1.00	0.78	1.00	girlsch	-0.09	mid	vb1
60.00	46.00	-0.34	1.00	-0.87	1.00	girlsch	-0.09	mid	vb2
60.00	47.00	-0.85	1.00	0.21	1.00	girlsch	-0.09	mid	vb2
60.00	48.00	-0.42	1.00	-0.79	1.00	girlsch	-0.09	mid	vb2
60.00	49.00	0.48	1.00	0.87	1.00	girlsch	-0.09	mid	vb1
60.00	50.00	-0.42	1.00	-0.95	1.00	girlsch	-0.09	mid	vb1
60.00	51.00	-0.62	1.00	-1.94	1.00	girlsch	-0.09	mid	vb3
60.00	52.00	0.00	1.00	-0.04	1.00	girlsch	-0.09	mid	vb2
60.00	53.00	-0.06	1.00	0.29	1.00	girlsch	-0.09	mid	vb2
60.00	54.00	0.26	1.00	0.21	1.00	girlsch	-0.09	mid	vb2
60.00	55.00	0.82	1.00	1.03	1.00	girlsch	-0.09	mid	vb1
60.00	56.00	1.31	1.00	0.62	1.00	girlsch	-0.09	mid	vb1
60.00	57.00	1.11	1.00	0.29	1.00	girlsch	-0.09	mid	vb2
60.00	58.00	0.19	1.00	-1.20	1.00	girlsch	-0.09	mid	vb2
60.00	59.00	-0.20	1.00	-0.46	1.00	girlsch	-0.09	mid	vb2
60.00	60.00	-0.20	1.00	-0.70	1.00	girlsch	-0.09	mid	vb2
60.00	61.00	-0.49	1.00	-0.12	1.00	girlsch	-0.09	mid	vb3
60.00	62.00	-0.13	1.00	0.04	1.00	girlsch	-0.09	mid	vb2
60.00	63.00	-0.85	1.00	0.29	1.00	girlsch	-0.09	mid	vb2
60.00	64.00	0.40	1.00	-0.04	1.00	girlsch	-0.09	mid	vb2
60.00	65.00	1.31	1.00	1.28	1.00	girlsch	-0.09	mid	vb1
60.00	66.00	0.48	1.00	-0.12	1.00	girlsch	-0.09	mid	vb2
60.00	67.00	0.48	1.00	1.28	1.00	girlsch	-0.09	mid	vb1
60.00	68.00	-0.78	1.00	1.03	1.00	girlsch	-0.09	mid	vb1
60.00	69.00	-0.70	1.00	-1.45	1.00	girlsch	-0.09	mid	vb3
60.00	70.00	-0.78	1.00	-1.12	1.00	girlsch	-0.09	mid	vb2
60.00	71.00	-0.20	1.00	-1.12	1.00	girlsch	-0.09	mid	vb2
60.00	72.00	-0.85	1.00	-0.70	1.00	girlsch	-0.09	mid	vb2
60.00	73.00	-0.42	1.00	-1.61	1.00	girlsch	-0.09	mid	vb2
60.00	74.00	-0.06	1.00	-0.29	1.00	girlsch	-0.09	mid	vb2
60.00	75.00	0.97	1.00	1.11	1.00	girlsch	-0.09	mid	vb1
60.00	76.00	0.48	1.00	-0.46	1.00	girlsch	-0.09	mid	vb2
60.00	77.00	-0.34	1.00	0.12	1.00	girlsch	-0.09	mid	vb1
60.00	78.00	0.82	1.00	0.12	1.00	girlsch	-0.09	mid	vb2
60.00	79.00	1.81	1.00	0.78	1.00	girlsch	-0.09	mid	vb1
60.00	80.00	-0.34	1.00	-0.87	1.00	girlsch	-0.09	mid	vb3
61.00	1.00	-1.22	1.00	-1.94	0.00	mixedsch	-0.02	mid	vb3
61.00	2.00	1.51	1.00	0.45	1.00	mixedsch	-0.02	mid	vb2
61.00	3.00	0.07	1.00	-1.12	1.00	mixedsch	-0.02	mid	vb3
61.00	4.00	-0.49	1.00	-1.03	1.00	mixedsch	-0.02	mid	vb2
61.00	5.00	-2.29	1.00	-0.79	0.00	mixedsch	-0.02	mid	vb3
61.00	6.00	-0.42	1.00	-1.20	0.00	mixedsch	-0.02	mid	vb2
61.00	7.00	1.24	1.00	0.37	0.00	mixedsch	-0.02	mid	vb2
61.00	8.00	-0.42	1.00	0.37	1.00	mixedsch	-0.02	mid	vb2
61.00	9.00	-1.03	1.00	-0.54	1.00	mixedsch	-0.02	mid	vb2
61.00	10.00	-1.84	1.00	0.12	0.00	mixedsch	-0.02	mid	vb2
61.00	11.00	-1.12	1.00	-1.61	0.00	mixedsch	-0.02	mid	vb2
61.00	12.00	-0.78	1.00	-0.46	0.00	mixedsch	-0.02	mid	vb2
61.00	13.00	-0.49	1.00	1.11	0.00	mixedsch	-0.02	mid	vb1
61.00	14.00	-2.29	1.00	0.12	0.00	mixedsch	-0.02	mid	vb1
61.00	15.00	1.04	1.00	1.11	0.00	mixedsch	-0.02	mid	vb1
61.00	16.00	0.82	1.00	-0.12	0.00	mixedsch	-0.02	mid	vb2
61.00	17.00	1.18	1.00	-0.12	1.00	mixedsch	-0.02	mid	vb2
61.00	18.00	0.07	1.00	-0.04	1.00	mixedsch	-0.02	mid	vb2
61.00	19.00	0.97	1.00	-1.45	0.00	mixedsch	-0.02	mid	vb2
61.00	20.00	0.40	1.00	-0.12	0.00	mixedsch	-0.02	mid	vb2
61.00	21.00	1.81	1.00	1.28	1.00	mixedsch	-0.02	mid	vb1
61.00	22.00	0.26	1.00	0.04	0.00	mixedsch	-0.02	mid	vb2
61.00	23.00	-1.03	1.00	-0.37	1.00	mixedsch	-0.02	mid	vb2
61.00	24.00	-0.06	1.00	0.29	1.00	mixedsch	-0.02	mid	vb2
61.00	25.00	-0.13	1.00	-0.21	1.00	mixedsch	-0.02	mid	vb2
61.00	26.00	0.68	1.00	0.87	1.00	mixedsch	-0.02	mid	vb1
61.00	27.00	-1.53	1.00	-1.70	0.00	mixedsch	-0.02	mid	vb2
61.00	28.00	0.54	1.00	1.03	1.00	mixedsch	-0.02	mid	vb1
61.00	29.00	0.61	1.00	-0.12	0.00	mixedsch	-0.02	mid	vb2
61.00	30.00	0.68	1.00	0.29	1.00	mixedsch	-0.02	mid	vb1
61.00	31.00	0.61	1.00	0.45	0.00	mixedsch	-0.02	mid	vb1
61.00	32.00	0.68	1.00	0.70	1.00	mixedsch	-0.02	mid	vb1
61.00	33.00	-1.53	1.00	-1.20	1.00	mixedsch	-0.02	mid	vb3
61.00	34.00	-0.42	1.00	0.54	0.00	mixedsch	-0.02	mid	vb2
61.00	35.00	-0.78	1.00	-0.12	1.00	mixedsch	-0.02	mid	vb2
61.00	36.00	-0.49	1.00	-0.87	1.00	mixedsch	-0.02	mid	vb3
61.00	37.00	0.07	1.00	0.29	0.00	mixedsch	-0.02	mid	vb2
61.00	38.00	0.75	1.00	0.45	1.00	mixedsch	-0.02	mid	vb1
61.00	39.00	-1.22	1.00	0.62	0.00	mixedsch	-0.02	mid	vb1
61.00	40.00	-0.94	1.00	-0.79	0.00	mixedsch	-0.02	mid	vb2
61.00	41.00	-0.42	1.00	0.37	1.00	mixedsch	-0.02	mid	vb1
61.00	42.00	0.07	1.00	1.36	1.00	mixedsch	-0.02	mid	vb1
61.00	43.00	1.24	1.00	2.35	1.00	mixedsch	-0.02	mid	vb1
61.00	44.00	0.82	1.00	-0.37	0.00	mixedsch	-0.02	mid	vb2
61.00	45.00	-1.44	1.00	-1.12	0.00	mixedsch	-0.02	mid	vb3
61.00	46.00	0.90	1.00	0.37	0.00	mixedsch	-0.02	mid	vb2
61.00	47.00	-1.03	1.00	0.12	0.00	mixedsch	-0.02	mid	vb2
61.00	48.00	-2.51	1.00	-2.03	0.00	mixedsch	-0.02	mid	vb3
61.00	49.00	0.19	1.00	0.12	0.00	mixedsch	-0.02	mid	vb2
61.00	50.00	1.81	1.00	2.85	1.00	mixedsch	-0.02	mid	vb1
61.00	51.00	0.82	1.00	0.04	0.00	mixedsch	-0.02	mid	vb2
61.00	52.00	1.37	1.00	-0.04	0.00	mixedsch	-0.02	mid	vb1
61.00	53.00	-0.13	1.00	-1.86	0.00	mixedsch	-0.02	mid	vb2
61.00	54.00	-0.27	1.00	0.21	1.00	mixedsch	-0.02	mid	vb1
61.00	55.00	-1.96	1.00	-0.70	1.00	mixedsch	-0.02	mid	vb2
61.00	56.00	1.58	1.00	2.11	0.00	mixedsch	-0.02	mid	vb1
61.00	57.00	1.51	1.00	0.95	0.00	mixedsch	-0.02	mid	vb1
61.00	58.00	-0.34	1.00	0.62	0.00	mixedsch	-0.02	mid	vb2
61.00	59.00	0.82	1.00	-0.95	0.00	mixedsch	-0.02	mid	vb2
61.00	60.00	0.33	1.00	-0.54	0.00	mixedsch	-0.02	mid	vb2
61.00	61.00	0.68	1.00	0.87	1.00	mixedsch	-0.02	mid	vb1
61.00	62.00	0.97	1.00	0.45	1.00	mixedsch	-0.02	mid	vb2
61.00	63.00	-1.53	1.00	-1.20	1.00	mixedsch	-0.02	mid	vb3
61.00	64.00	-0.34	1.00	0.12	1.00	mixedsch	-0.02	mid	vb2
62.00	1.00	0.00	1.00	-0.37	0.00	mixedsch	0.17	mid	vb2
62.00	2.00	-0.70	1.00	-0.62	0.00	mixedsch	0.17	mid	vb2
62.00	3.00	0.40	1.00	1.11	1.00	mixedsch	0.17	mid	vb2
62.00	4.00	0.13	1.00	0.21	0.00	mixedsch	0.17	mid	vb2
62.00	5.00	0.61	1.00	0.62	0.00	mixedsch	0.17	mid	vb1
62.00	6.00	0.13	1.00	0.78	0.00	mixedsch	0.17	mid	vb2
62.00	7.00	1.58	1.00	0.21	0.00	mixedsch	0.17	mid	vb2
62.00	8.00	0.19	1.00	0.04	1.00	mixedsch	0.17	mid	vb2
62.00	9.00	1.04	1.00	1.61	0.00	mixedsch	0.17	mid	vb1
62.00	10.00	0.13	1.00	-0.04	1.00	mixedsch	0.17	mid	vb2
62.00	11.00	1.24	1.00	1.36	1.00	mixedsch	0.17	mid	vb1
62.00	12.00	-0.34	1.00	-0.70	1.00	mixedsch	0.17	mid	vb2
62.00	13.00	0.40	1.00	0.54	0.00	mixedsch	0.17	mid	vb1
62.00	14.00	0.82	1.00	0.62	0.00	mixedsch	0.17	mid	vb2
62.00	15.00	-0.56	1.00	1.11	1.00	mixedsch	0.17	mid	vb2
62.00	16.00	0.82	1.00	-0.37	0.00	mixedsch	0.17	mid	vb2
62.00	17.00	-1.53	1.00	-0.04	1.00	mixedsch	0.17	mid	vb2
62.00	18.00	-0.56	1.00	-0.29	1.00	mixedsch	0.17	mid	vb2
62.00	19.00	-1.12	1.00	-0.29	0.00	mixedsch	0.17	mid	vb2
62.00	20.00	1.51	1.00	1.11	1.00	mixedsch	0.17	mid	vb1
62.00	21.00	-2.11	1.00	-0.54	0.00	mixedsch	0.17	mid	vb3
62.00	22.00	-0.27	1.00	-0.54	1.00	mixedsch	0.17	mid	vb3
62.00	23.00	0.33	1.00	0.45	0.00	mixedsch	0.17	mid	vb2
62.00	24.00	-0.06	1.00	-0.37	0.00	mixedsch	0.17	mid	vb2
62.00	25.00	-0.06	1.00	0.12	0.00	mixedsch	0.17	mid	vb1
62.00	26.00	0.19	1.00	0.04	1.00	mixedsch	0.17	mid	vb2
62.00	27.00	-1.84	1.00	0.12	0.00	mixedsch	0.17	mid	vb2
62.00	28.00	0.07	1.00	0.78	1.00	mixedsch	0.17	mid	vb2
62.00	29.00	-0.42	1.00	-0.04	0.00	mixedsch	0.17	mid	vb2
62.00	30.00	0.82	1.00	0.87	0.00	mixedsch	0.17	mid	vb1
62.00	31.00	-0.34	1.00	-0.21	0.00	mixedsch	0.17	mid	vb2
62.00	32.00	1.18	1.00	-0.12	1.00	mixedsch	0.17	mid	vb2
62.00	33.00	-1.44	1.00	-1.03	0.00	mixedsch	0.17	mid	vb2
62.00	34.00	0.48	1.00	0.62	0.00	mixedsch	0.17	mid	vb2
62.00	35.00	-0.27	1.00	-0.37	0.00	mixedsch	0.17	mid	vb2
62.00	36.00	1.24	1.00	0.21	1.00	mixedsch	0.17	mid	vb2
62.00	37.00	1.04	1.00	1.11	1.00	mixedsch	0.17	mid	vb1
